Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Timestamp,Device Used,Category
TXN2316501596,ACC87120,ACC14994,1737.91,deposit,2025-06-03 21:43:00,mobile,sales
TXN6171786606,ACC14994,ACC14994,11467.3,transfer,2025-06-01 17:51:00,desktop,internal
TXN6420503496,ACC52403,ACC14994,1316.84,deposit,2025-06-08 20:23:00,mobile,sales
TXN8441216878,ACC88165,ACC14994,1954.15,deposit,2025-06-25 20:51:00,mobile,sales
TXN1725366775,ACC14994,ACC14994,14243.21,transfer,2025-06-24 19:10:00,desktop,internal
TXN4121946666,ACC14994,ACC14994,11831.27,transfer,2025-06-29 11:37:00,desktop,internal
TXN3190342600,ACC49349,ACC14994,1785.7,deposit,2025-06-03 18:49:00,mobile,sales
TXN5230899609,ACC12369,ACC14994,1489.69,deposit,2025-06-06 21:21:00,mobile,sales
TXN2491170786,ACC88660,ACC14994,1470.25,deposit,2025-06-30 17:10:00,mobile,sales
TXN9250896828,ACC38028,ACC14994,1174.92,deposit,2025-06-25 19:51:00,mobile,sales
TXN7090394293,ACC47278,ACC14994,1389.04,deposit,2025-06-03 19:05:00,mobile,sales
TXN6306430002,ACC76024,ACC14994,1313.42,deposit,2025-06-12 16:24:00,mobile,sales
TXN5020153241,ACC34955,ACC14994,1638.39,deposit,2025-06-20 18:44:00,mobile,sales
TXN3347714900,ACC77618,ACC14994,1923.54,deposit,2025-06-01 16:41:00,mobile,sales
TXN5296481156,ACC93114,ACC14994,1471.87,deposit,2025-06-07 17:20:00,mobile,sales
TXN1262219866,ACC18135,ACC14994,1626.17,deposit,2025-06-05 19:33:00,mobile,sales
TXN1360749657,ACC34909,ACC14994,1698.6,deposit,2025-06-07 16:28:00,mobile,sales
TXN3529672923,ACC25415,ACC14994,1042.04,deposit,2025-06-30 18:50:00,mobile,sales
TXN5851138036,ACC91678,ACC14994,1815.59,deposit,2025-06-17 20:53:00,mobile,sales
TXN6720021349,ACC73352,ACC14994,1522.79,deposit,2025-06-28 16:25:00,mobile,sales
TXN2870171217,ACC73154,ACC14994,1829.88,deposit,2025-06-30 20:54:00,mobile,sales
TXN1816495187,ACC45132,ACC14994,1209.4,deposit,2025-06-15 17:38:00,mobile,sales
TXN7584430349,ACC79827,ACC14994,1298.79,deposit,2025-06-03 17:54:00,mobile,sales
TXN2015448782,ACC20030,ACC14994,1484.18,deposit,2025-06-29 18:13:00,mobile,sales
TXN2484709018,ACC24970,ACC14994,1350.66,deposit,2025-06-21 17:35:00,mobile,sales
TXN1063892994,ACC31751,ACC14994,1435.5,deposit,2025-06-28 19:01:00,mobile,sales
TXN8001079820,ACC60504,ACC14994,1345.86,deposit,2025-06-08 16:17:00,mobile,sales
TXN2926123539,ACC14322,ACC14994,1136.42,deposit,2025-06-26 20:24:00,mobile,sales
TXN9169288857,ACC14994,ACC14994,17402.25,transfer,2025-06-09 09:19:00,desktop,internal
TXN3534036257,ACC29738,ACC14994,1635.15,deposit,2025-06-10 17:57:00,mobile,sales
TXN3873704512,ACC25771,ACC14994,1896.41,deposit,2025-06-06 20:01:00,mobile,sales
TXN6208696506,ACC37614,ACC14994,1789.8,deposit,2025-06-25 20:16:00,mobile,sales
TXN6230999713,ACC64325,ACC14994,1094.36,deposit,2025-06-23 20:55:00,mobile,sales
TXN4949056709,ACC23809,ACC14994,1387.51,deposit,2025-06-15 16:59:00,mobile,sales
TXN6081547151,ACC14994,ACC86151,3850.02,withdrawal,2025-06-19 20:14:00,desktop,misc
TXN8094193112,ACC86932,ACC14994,1400.48,deposit,2025-06-11 20:12:00,mobile,sales
TXN3947854423,ACC28907,ACC14994,1738.06,deposit,2025-06-20 17:38:00,mobile,sales
TXN9118991794,ACC30730,ACC14994,1338.77,deposit,2025-06-11 21:52:00,mobile,sales
TXN9523721448,ACC54749,ACC14994,1498.69,deposit,2025-06-15 20:26:00,mobile,sales
TXN1395387596,ACC14994,ACC14994,10779.56,transfer,2025-06-01 19:45:00,desktop,internal
TXN1888069994,ACC67249,ACC14994,1694.3,deposit,2025-06-21 21:06:00,mobile,sales
TXN3577289812,ACC34379,ACC14994,1601.42,deposit,2025-06-03 18:07:00,mobile,sales
TXN4808557080,ACC23228,ACC14994,1061.15,deposit,2025-06-02 19:55:00,mobile,sales
TXN4250418500,ACC76754,ACC14994,1331.97,deposit,2025-06-16 19:43:00,mobile,sales
TXN1130665442,ACC41287,ACC14994,1329.05,deposit,2025-06-25 16:05:00,mobile,sales
TXN6792509256,ACC12461,ACC14994,1630.06,deposit,2025-06-08 18:28:00,mobile,sales
TXN8670024339,ACC38082,ACC14994,1812.87,deposit,2025-06-21 17:19:00,mobile,sales
TXN8850077113,ACC82111,ACC14994,1911.4,deposit,2025-06-25 18:31:00,mobile,sales
TXN9706032560,ACC21722,ACC14994,1235.59,deposit,2025-06-19 19:19:00,mobile,sales
TXN6570997584,ACC74172,ACC14994,1223.88,deposit,2025-06-29 16:56:00,mobile,sales
TXN2462907842,ACC11327,ACC14994,1293.24,deposit,2025-06-03 20:36:00,mobile,sales
TXN3284791599,ACC62796,ACC14994,1501.14,deposit,2025-06-09 19:03:00,mobile,sales
TXN8845092589,ACC37142,ACC14994,1277.29,deposit,2025-06-29 18:56:00,mobile,sales
TXN3348700915,ACC97592,ACC14994,1891.54,deposit,2025-06-18 17:41:00,mobile,sales
TXN5175865688,ACC97952,ACC14994,1501.41,deposit,2025-06-16 19:24:00,mobile,sales
TXN4819208741,ACC71738,ACC14994,1757.32,deposit,2025-06-23 16:43:00,mobile,sales
TXN1429413538,ACC16262,ACC14994,1010.18,deposit,2025-06-06 20:39:00,mobile,sales
TXN3313867853,ACC14994,ACC14994,14839.09,transfer,2025-06-06 05:22:00,desktop,internal
TXN6907692810,ACC81416,ACC14994,1230.94,deposit,2025-06-02 16:55:00,mobile,sales
TXN5234226458,ACC64139,ACC14994,1130.77,deposit,2025-06-11 16:35:00,mobile,sales
TXN4952751069,ACC53201,ACC14994,1991.09,deposit,2025-06-18 20:19:00,mobile,sales
TXN2849624156,ACC35630,ACC14994,1635.6,deposit,2025-06-08 18:25:00,mobile,sales
TXN9143497023,ACC49828,ACC14994,1794.68,deposit,2025-06-29 18:20:00,mobile,sales
TXN8758972514,ACC33889,ACC14994,1804.3,deposit,2025-06-01 21:51:00,mobile,sales
TXN1418819395,ACC14994,ACC29266,3860.71,withdrawal,2025-06-06 11:32:00,desktop,misc
TXN8814965452,ACC66118,ACC14994,1145.47,deposit,2025-06-01 19:18:00,mobile,sales
TXN1955856611,ACC82336,ACC14994,1722.43,deposit,2025-06-27 16:46:00,mobile,sales
TXN3950934919,ACC14994,ACC26736,4525.33,withdrawal,2025-06-13 23:58:00,desktop,misc
TXN3664673392,ACC48168,ACC14994,1093.57,deposit,2025-06-23 17:13:00,mobile,sales
TXN3714227341,ACC19513,ACC14994,1030.65,deposit,2025-06-06 17:27:00,mobile,sales
TXN5578116845,ACC50316,ACC14994,1530.67,deposit,2025-06-09 16:04:00,mobile,sales
TXN2143767578,ACC40779,ACC14994,1967.06,deposit,2025-06-09 19:32:00,mobile,sales
TXN5745098798,ACC84718,ACC14994,1304.26,deposit,2025-06-29 19:23:00,mobile,sales
TXN2077891544,ACC81591,ACC14994,1309.06,deposit,2025-06-08 18:04:00,mobile,sales
TXN8291956528,ACC21556,ACC14994,1533.16,deposit,2025-06-18 20:53:00,mobile,sales
TXN6912910783,ACC15775,ACC14994,1516.21,deposit,2025-06-17 19:40:00,mobile,sales
TXN4413225309,ACC18495,ACC14994,1213.96,deposit,2025-06-27 19:57:00,mobile,sales
TXN3966969070,ACC71268,ACC14994,1873.48,deposit,2025-06-21 20:07:00,mobile,sales
TXN9273613055,ACC41598,ACC14994,1143.01,deposit,2025-06-12 18:13:00,mobile,sales
TXN2530548502,ACC89319,ACC14994,1525.23,deposit,2025-06-21 17:51:00,mobile,sales
TXN4206193984,ACC62077,ACC14994,1050.12,deposit,2025-06-14 18:34:00,mobile,sales
TXN5410937220,ACC96208,ACC14994,1913.69,deposit,2025-06-03 18:06:00,mobile,sales
TXN3620604007,ACC93938,ACC14994,1027.88,deposit,2025-06-10 20:52:00,mobile,sales
TXN2210720719,ACC23754,ACC14994,1462.44,deposit,2025-06-21 20:25:00,mobile,sales
TXN4724112970,ACC52297,ACC14994,1252.01,deposit,2025-06-04 21:18:00,mobile,sales
TXN7375962160,ACC14994,ACC14994,16973.11,transfer,2025-06-08 01:29:00,desktop,internal
TXN1344293728,ACC10188,ACC14994,1055.53,deposit,2025-06-11 19:44:00,mobile,sales
TXN7866128272,ACC72297,ACC14994,1563.45,deposit,2025-06-21 18:34:00,mobile,sales
TXN5349847568,ACC35891,ACC14994,1459.0,deposit,2025-06-07 21:50:00,mobile,sales
TXN4179520133,ACC22394,ACC14994,1513.76,deposit,2025-06-03 16:15:00,mobile,sales
TXN2790593603,ACC54541,ACC14994,1486.12,deposit,2025-06-13 21:50:00,mobile,sales
TXN7875620880,ACC39006,ACC14994,1461.65,deposit,2025-06-29 19:55:00,mobile,sales
TXN5468270461,ACC68452,ACC14994,1531.6,deposit,2025-06-04 21:13:00,mobile,sales
TXN6177743806,ACC82893,ACC14994,1331.25,deposit,2025-06-09 21:30:00,mobile,sales
TXN1307366030,ACC64971,ACC14994,1879.61,deposit,2025-06-07 17:01:00,mobile,sales
TXN8129546770,ACC54306,ACC14994,1937.65,deposit,2025-06-21 21:01:00,mobile,sales
TXN7321960220,ACC50252,ACC14994,1465.97,deposit,2025-06-03 21:46:00,mobile,sales
TXN9956445481,ACC61140,ACC14994,1940.71,deposit,2025-06-20 17:15:00,mobile,sales
TXN8834429339,ACC27595,ACC14994,1297.68,deposit,2025-06-03 21:40:00,mobile,sales
TXN5660431067,ACC28943,ACC14994,1771.81,deposit,2025-06-28 16:08:00,mobile,sales
TXN3361210974,ACC99260,ACC14994,1530.9,deposit,2025-06-14 21:53:00,mobile,sales
TXN5093295819,ACC78651,ACC14994,1801.03,deposit,2025-06-08 18:30:00,mobile,sales
TXN2911429167,ACC47580,ACC14994,1665.61,deposit,2025-06-20 20:35:00,mobile,sales
TXN7024650219,ACC70156,ACC14994,1514.75,deposit,2025-06-29 17:01:00,mobile,sales
TXN9283321047,ACC62930,ACC14994,1901.17,deposit,2025-06-10 21:34:00,mobile,sales
TXN9031414363,ACC12151,ACC14994,1862.51,deposit,2025-06-23 16:33:00,mobile,sales
TXN5689261608,ACC59451,ACC14994,1801.48,deposit,2025-06-21 19:53:00,mobile,sales
TXN4024630427,ACC75376,ACC14994,1731.35,deposit,2025-06-22 16:32:00,mobile,sales
TXN3925959024,ACC40673,ACC14994,1572.95,deposit,2025-06-05 20:59:00,mobile,sales
TXN6337625532,ACC15326,ACC14994,1697.44,deposit,2025-06-14 17:18:00,mobile,sales
TXN7939218700,ACC14994,ACC53700,4504.95,withdrawal,2025-06-16 19:52:00,desktop,misc
TXN2953490627,ACC18976,ACC14994,1645.34,deposit,2025-06-19 17:47:00,mobile,sales
TXN1240589045,ACC99550,ACC14994,1827.62,deposit,2025-06-10 16:06:00,mobile,sales
TXN5306494559,ACC33620,ACC14994,1544.32,deposit,2025-06-23 19:41:00,mobile,sales
TXN4819425575,ACC14994,ACC43697,2712.92,withdrawal,2025-06-23 23:20:00,desktop,misc
TXN5536065989,ACC97763,ACC14994,1523.75,deposit,2025-06-04 20:08:00,mobile,sales
TXN5825659373,ACC81680,ACC14994,1861.08,deposit,2025-06-27 19:09:00,mobile,sales
TXN4374664624,ACC57589,ACC14994,1860.89,deposit,2025-06-12 16:51:00,mobile,sales
TXN6247060657,ACC67199,ACC14994,1899.68,deposit,2025-06-20 21:34:00,mobile,sales
TXN2147945453,ACC14994,ACC14994,18240.34,transfer,2025-06-23 17:54:00,desktop,internal
TXN9523029454,ACC14994,ACC14994,12465.46,transfer,2025-06-13 14:00:00,desktop,internal
TXN6300412380,ACC59957,ACC14994,1251.37,deposit,2025-06-21 16:41:00,mobile,sales
TXN1165919276,ACC43051,ACC14994,1238.82,deposit,2025-06-14 19:51:00,mobile,sales
TXN1290043535,ACC10801,ACC14994,1598.05,deposit,2025-06-13 21:09:00,mobile,sales
TXN6488423385,ACC74543,ACC14994,1549.62,deposit,2025-06-15 20:50:00,mobile,sales
TXN7013708678,ACC74931,ACC14994,1910.18,deposit,2025-06-17 19:38:00,mobile,sales
TXN3057374065,ACC71035,ACC14994,1526.98,deposit,2025-06-23 19:52:00,mobile,sales
TXN5805567921,ACC34536,ACC14994,1961.31,deposit,2025-06-28 16:48:00,mobile,sales
TXN6135725755,ACC35470,ACC14994,1395.3,deposit,2025-06-14 17:44:00,mobile,sales
TXN5981340854,ACC28044,ACC14994,1408.96,deposit,2025-06-13 16:42:00,mobile,sales
TXN8006218098,ACC16573,ACC14994,1169.65,deposit,2025-06-03 19:57:00,mobile,sales
TXN8104491369,ACC15322,ACC14994,1686.09,deposit,2025-06-17 19:45:00,mobile,sales
TXN7032290443,ACC59809,ACC14994,1681.89,deposit,2025-06-04 21:25:00,mobile,sales
TXN2410451823,ACC37513,ACC14994,1775.04,deposit,2025-06-11 21:58:00,mobile,sales
TXN7678617321,ACC88711,ACC14994,1625.6,deposit,2025-06-23 21:17:00,mobile,sales
TXN4759269697,ACC78537,ACC14994,1934.09,deposit,2025-06-14 20:50:00,mobile,sales
TXN9176048577,ACC35068,ACC14994,1013.28,deposit,2025-06-14 18:22:00,mobile,sales
TXN4555142612,ACC14994,ACC20528,3437.31,withdrawal,2025-06-27 02:37:00,desktop,misc
TXN3407259182,ACC61998,ACC14994,1537.1,deposit,2025-06-01 19:57:00,mobile,sales
TXN4797492665,ACC14994,ACC57066,4901.14,withdrawal,2025-06-14 07:28:00,desktop,misc
TXN5144635879,ACC45149,ACC14994,1732.18,deposit,2025-06-02 18:18:00,mobile,sales
TXN7024177929,ACC33414,ACC14994,1081.96,deposit,2025-06-20 17:45:00,mobile,sales
TXN4681299730,ACC83329,ACC14994,1204.89,deposit,2025-06-15 19:13:00,mobile,sales
TXN4137645022,ACC68281,ACC14994,1541.45,deposit,2025-06-13 17:42:00,mobile,sales
TXN3338349671,ACC99175,ACC14994,1942.48,deposit,2025-06-24 17:52:00,mobile,sales
TXN3939805283,ACC31558,ACC14994,1707.01,deposit,2025-06-16 17:39:00,mobile,sales
TXN2888102797,ACC41572,ACC14994,1218.49,deposit,2025-06-09 19:20:00,mobile,sales
TXN6640845101,ACC81225,ACC14994,1802.86,deposit,2025-06-04 17:12:00,mobile,sales
TXN6790910095,ACC14915,ACC14994,1930.2,deposit,2025-06-27 21:07:00,mobile,sales
TXN1479949434,ACC49359,ACC14994,1386.44,deposit,2025-06-27 20:40:00,mobile,sales
TXN1993687595,ACC26568,ACC14994,1703.28,deposit,2025-06-21 17:05:00,mobile,sales
TXN8503343118,ACC95674,ACC14994,1551.98,deposit,2025-06-02 21:45:00,mobile,sales
TXN3048579307,ACC93718,ACC14994,1621.9,deposit,2025-06-04 19:11:00,mobile,sales
TXN7239131549,ACC14994,ACC31196,4929.05,withdrawal,2025-06-21 05:30:00,desktop,misc
TXN8457895492,ACC61472,ACC14994,1598.39,deposit,2025-06-08 19:27:00,mobile,sales
TXN6821010813,ACC20840,ACC14994,1907.67,deposit,2025-06-06 18:16:00,mobile,sales
TXN5263534569,ACC29229,ACC14994,1727.82,deposit,2025-06-08 18:18:00,mobile,sales
TXN3878506751,ACC14994,ACC14994,15864.19,transfer,2025-06-21 08:58:00,desktop,internal
TXN2320644274,ACC21036,ACC14994,1888.26,deposit,2025-06-14 16:05:00,mobile,sales
TXN1528512120,ACC94640,ACC14994,1214.65,deposit,2025-06-07 16:11:00,mobile,sales
TXN2752124264,ACC67668,ACC14994,1307.46,deposit,2025-06-02 18:29:00,mobile,sales
TXN6837413550,ACC51265,ACC14994,1102.87,deposit,2025-06-28 17:25:00,mobile,sales
TXN8872577118,ACC99876,ACC14994,1088.19,deposit,2025-06-23 18:59:00,mobile,sales
TXN5740004251,ACC84614,ACC14994,1653.11,deposit,2025-06-08 18:28:00,mobile,sales
TXN8880415388,ACC75420,ACC14994,1439.45,deposit,2025-06-30 20:16:00,mobile,sales
TXN4175160344,ACC14994,ACC73268,4696.57,withdrawal,2025-06-12 17:32:00,desktop,misc
TXN2117004395,ACC60128,ACC14994,1281.44,deposit,2025-06-13 18:38:00,mobile,sales
TXN9840270398,ACC66381,ACC14994,1994.75,deposit,2025-06-06 18:26:00,mobile,sales
TXN3319211592,ACC47474,ACC14994,1618.61,deposit,2025-06-28 18:39:00,mobile,sales
TXN2721458106,ACC26706,ACC14994,1259.43,deposit,2025-06-12 16:39:00,mobile,sales
TXN8975531848,ACC38338,ACC14994,1248.77,deposit,2025-06-29 19:03:00,mobile,sales
TXN9923289537,ACC73260,ACC14994,1657.89,deposit,2025-06-13 21:57:00,mobile,sales
TXN4746227549,ACC56912,ACC14994,1906.54,deposit,2025-06-12 19:23:00,mobile,sales
TXN5397869723,ACC97721,ACC14994,1989.31,deposit,2025-06-29 20:38:00,mobile,sales
TXN9912331479,ACC58407,ACC14994,1484.29,deposit,2025-06-21 16:06:00,mobile,sales
TXN9458055070,ACC89323,ACC14994,1896.99,deposit,2025-06-21 16:17:00,mobile,sales
TXN9149804399,ACC14994,ACC14994,15403.46,transfer,2025-06-26 13:42:00,desktop,internal
TXN5286793570,ACC94578,ACC14994,1978.26,deposit,2025-06-05 18:56:00,mobile,sales
TXN4005379567,ACC21166,ACC14994,1030.78,deposit,2025-06-21 19:58:00,mobile,sales
TXN8625040890,ACC55375,ACC14994,1306.46,deposit,2025-06-08 16:51:00,mobile,sales
TXN5003337746,ACC16402,ACC14994,1774.95,deposit,2025-06-04 17:48:00,mobile,sales
TXN2793417910,ACC17675,ACC14994,1968.34,deposit,2025-06-07 19:03:00,mobile,sales
TXN5548236251,ACC14994,ACC14994,13057.24,transfer,2025-06-19 07:40:00,desktop,internal
TXN5926338410,ACC98940,ACC14994,1198.83,deposit,2025-06-09 16:46:00,mobile,sales
TXN3209181256,ACC33368,ACC14994,1358.29,deposit,2025-06-22 19:32:00,mobile,sales
TXN2933591684,ACC90814,ACC14994,1576.77,deposit,2025-06-30 20:20:00,mobile,sales
TXN5742418013,ACC82052,ACC14994,1507.43,deposit,2025-06-05 20:19:00,mobile,sales
TXN4988632740,ACC14994,ACC14994,12385.97,transfer,2025-06-29 01:21:00,desktop,internal
TXN4699715232,ACC14994,ACC14994,14102.11,transfer,2025-06-19 03:39:00,desktop,internal
TXN8704624594,ACC54047,ACC14994,1145.77,deposit,2025-06-30 16:41:00,mobile,sales
TXN3885161922,ACC14994,ACC14994,12136.6,transfer,2025-06-22 23:49:00,desktop,internal
TXN3237353873,ACC26773,ACC14994,1762.36,deposit,2025-06-28 20:56:00,mobile,sales
TXN8331960114,ACC12261,ACC14994,1025.99,deposit,2025-06-20 21:32:00,mobile,sales
TXN9014705437,ACC19662,ACC14994,1264.31,deposit,2025-06-16 17:20:00,mobile,sales
TXN5622302360,ACC93052,ACC14994,1327.24,deposit,2025-06-13 18:36:00,mobile,sales
TXN4570656475,ACC12997,ACC14994,1585.34,deposit,2025-06-22 21:22:00,mobile,sales
TXN1528699087,ACC71642,ACC14994,1310.41,deposit,2025-06-16 19:49:00,mobile,sales
TXN8145084045,ACC27572,ACC14994,1354.42,deposit,2025-06-03 16:05:00,mobile,sales
TXN1987765845,ACC36887,ACC14994,1422.28,deposit,2025-06-07 17:28:00,mobile,sales
TXN9381354297,ACC91977,ACC14994,1296.14,deposit,2025-06-11 19:28:00,mobile,sales
TXN6171853815,ACC67703,ACC14994,1833.35,deposit,2025-06-28 17:44:00,mobile,sales
TXN8038784144,ACC44241,ACC14994,1399.03,deposit,2025-06-07 20:38:00,mobile,sales
TXN4203362827,ACC12075,ACC14994,1539.36,deposit,2025-06-12 19:33:00,mobile,sales
TXN9423345045,ACC20050,ACC14994,1790.02,deposit,2025-06-19 20:04:00,mobile,sales
TXN9405630449,ACC94577,ACC14994,1342.43,deposit,2025-06-23 18:25:00,mobile,sales
TXN8465143732,ACC12162,ACC14994,1710.84,deposit,2025-06-23 17:10:00,mobile,sales
TXN1996259214,ACC86159,ACC14994,1743.31,deposit,2025-06-30 21:50:00,mobile,sales
TXN2729644466,ACC85007,ACC14994,1961.8,deposit,2025-06-06 17:30:00,mobile,sales
TXN1095249536,ACC84446,ACC14994,1200.81,deposit,2025-06-18 18:38:00,mobile,sales
TXN6085073593,ACC30553,ACC14994,1327.21,deposit,2025-06-03 17:49:00,mobile,sales
TXN9104258597,ACC14994,ACC14994,11997.62,transfer,2025-06-01 14:52:00,desktop,internal
TXN2835658402,ACC38638,ACC14994,1957.65,deposit,2025-06-28 18:32:00,mobile,sales
TXN4146075766,ACC76320,ACC14994,1266.0,deposit,2025-06-18 16:56:00,mobile,sales
TXN8142984959,ACC19969,ACC14994,1436.9,deposit,2025-06-10 17:35:00,mobile,sales
TXN1514539930,ACC29452,ACC14994,1799.84,deposit,2025-06-24 16:44:00,mobile,sales
TXN8191895991,ACC24392,ACC14994,1002.55,deposit,2025-06-08 20:56:00,mobile,sales
TXN8894655027,ACC51821,ACC14994,1853.63,deposit,2025-06-30 16:35:00,mobile,sales
TXN8284626554,ACC14994,ACC14994,17599.46,transfer,2025-06-07 02:03:00,desktop,internal
TXN7539565936,ACC47636,ACC14994,1507.36,deposit,2025-06-27 18:23:00,mobile,sales
TXN4733890640,ACC14480,ACC14994,1801.99,deposit,2025-06-21 19:12:00,mobile,sales
TXN1066102472,ACC14994,ACC76754,3520.5,withdrawal,2025-06-22 18:16:00,desktop,misc
TXN5173127675,ACC70027,ACC14994,1337.09,deposit,2025-06-08 18:13:00,mobile,sales
TXN2585647252,ACC66169,ACC14994,1078.53,deposit,2025-06-08 20:51:00,mobile,sales
TXN4390961483,ACC75211,ACC14994,1599.68,deposit,2025-06-29 20:06:00,mobile,sales
TXN4951654094,ACC31439,ACC14994,1233.88,deposit,2025-06-09 16:43:00,mobile,sales
TXN9729828183,ACC54402,ACC14994,1759.81,deposit,2025-06-12 18:36:00,mobile,sales
TXN9565214043,ACC81205,ACC14994,1595.83,deposit,2025-06-22 18:48:00,mobile,sales
TXN8131761002,ACC81545,ACC14994,1221.11,deposit,2025-06-24 17:01:00,mobile,sales
TXN2845655626,ACC84535,ACC14994,1455.92,deposit,2025-06-11 20:55:00,mobile,sales
TXN8090488589,ACC88890,ACC14994,1192.08,deposit,2025-06-29 19:00:00,mobile,sales
TXN4404231643,ACC71487,ACC14994,1792.91,deposit,2025-06-17 20:40:00,mobile,sales
TXN3876837087,ACC91061,ACC14994,1303.08,deposit,2025-06-04 19:23:00,mobile,sales
TXN9749709287,ACC48021,ACC14994,1392.33,deposit,2025-06-09 18:18:00,mobile,sales
TXN2742762062,ACC39097,ACC14994,1627.61,deposit,2025-06-09 21:38:00,mobile,sales
TXN6737519649,ACC32056,ACC14994,1940.76,deposit,2025-06-03 18:29:00,mobile,sales
TXN4748311724,ACC14994,ACC89627,2849.42,withdrawal,2025-06-01 04:55:00,desktop,misc
TXN5863455457,ACC23871,ACC14994,1014.92,deposit,2025-06-19 20:08:00,mobile,sales
TXN1424807409,ACC49073,ACC14994,1208.57,deposit,2025-06-16 20:01:00,mobile,sales
TXN5735319446,ACC23774,ACC14994,1929.14,deposit,2025-06-21 20:40:00,mobile,sales
TXN1367345920,ACC61061,ACC14994,1452.67,deposit,2025-06-30 19:37:00,mobile,sales
TXN3152747677,ACC52152,ACC14994,1014.25,deposit,2025-06-15 16:34:00,mobile,sales
TXN2657562312,ACC43161,ACC14994,1065.27,deposit,2025-06-21 18:12:00,mobile,sales
TXN8224124570,ACC54954,ACC14994,1095.61,deposit,2025-06-29 18:58:00,mobile,sales
TXN8468782706,ACC83144,ACC14994,1966.59,deposit,2025-06-07 18:13:00,mobile,sales
TXN8954709231,ACC59396,ACC14994,1790.78,deposit,2025-06-28 19:11:00,mobile,sales
TXN2181934065,ACC38314,ACC14994,1850.56,deposit,2025-06-04 18:33:00,mobile,sales
TXN9063544059,ACC10171,ACC14994,1701.35,deposit,2025-06-17 18:45:00,mobile,sales
TXN4128300698,ACC52608,ACC14994,1236.6,deposit,2025-06-12 19:56:00,mobile,sales
TXN2846470972,ACC86059,ACC14994,1387.4,deposit,2025-06-25 20:12:00,mobile,sales
TXN7973028690,ACC41337,ACC14994,1409.06,deposit,2025-06-23 19:19:00,mobile,sales
TXN3508755103,ACC74728,ACC14994,1413.1,deposit,2025-06-27 16:58:00,mobile,sales
TXN1939523533,ACC14994,ACC87305,4962.62,withdrawal,2025-06-11 13:36:00,desktop,misc
TXN7862867498,ACC98251,ACC14994,1950.22,deposit,2025-06-06 19:29:00,mobile,sales
TXN5716958577,ACC52104,ACC14994,1888.13,deposit,2025-06-26 17:59:00,mobile,sales
TXN6816346500,ACC85995,ACC14994,1308.41,deposit,2025-06-19 21:11:00,mobile,sales
TXN5118191969,ACC57184,ACC14994,1818.4,deposit,2025-06-10 17:48:00,mobile,sales
TXN4939460302,ACC88453,ACC14994,1854.23,deposit,2025-06-08 17:33:00,mobile,sales
TXN8084208426,ACC25091,ACC14994,1483.56,deposit,2025-06-02 19:21:00,mobile,sales
TXN1486055403,ACC85970,ACC14994,1552.94,deposit,2025-06-07 21:27:00,mobile,sales
TXN4734639792,ACC31356,ACC14994,1036.51,deposit,2025-06-21 21:35:00,mobile,sales
TXN3900752058,ACC85131,ACC14994,1123.13,deposit,2025-06-05 20:55:00,mobile,sales
TXN4197400560,ACC98454,ACC14994,1482.02,deposit,2025-06-18 19:22:00,mobile,sales
TXN5644990029,ACC63672,ACC14994,1150.23,deposit,2025-06-28 19:27:00,mobile,sales
TXN2754242310,ACC22581,ACC14994,1192.79,deposit,2025-06-12 17:18:00,mobile,sales
TXN7055657080,ACC15952,ACC14994,1389.95,deposit,2025-06-05 20:24:00,mobile,sales
TXN2447419619,ACC22827,ACC14994,1551.61,deposit,2025-06-03 17:40:00,mobile,sales
TXN9080326411,ACC93778,ACC14994,1172.75,deposit,2025-06-23 19:34:00,mobile,sales
TXN7343668683,ACC58117,ACC14994,1913.18,deposit,2025-06-15 16:38:00,mobile,sales
TXN8208387998,ACC71757,ACC14994,1829.06,deposit,2025-06-14 17:00:00,mobile,sales
